news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,NVDA,2022-12-31 22:00:28,TSLA,0.040795,0.074613,Neutral
,NVDA,2022-12-31 22:00:28,AWON,0.006802,-0.04817,Neutral
,NVDA,2022-12-31 22:00:28,NVDA,0.006802,-0.081333,Neutral
,NVDA,2022-12-31 22:00:28,META,0.013604,0.011411,Neutral
,NVDA,2022-12-31 22:00:28,CURN,0.006802,0.01264,Neutral
,NVDA,2022-12-31 22:00:28,MSFT,0.006802,0.027689,Neutral
,NVDA,2023-01-01 09:00:00,NVDA,0.779232,0.468234,Bullish
,NVDA,2023-01-01 13:11:00,AMZN,0.093289,-0.070174,Neutral
,NVDA,2023-01-01 13:11:00,NVDA,0.360752,0.189885,Somewhat-Bullish
,NVDA,2023-01-01 13:11:00,TGT,0.442082,0.062648,Neutral
,NVDA,2023-01-01 13:11:00,SHOP,0.139534,-0.129699,Neutral
,NVDA,2023-01-01 13:11:00,WMT,0.360752,0.007827,Neutral
,NVDA,2023-01-01 13:11:00,META,0.093289,-0.070174,Neutral
,NVDA,2023-01-01 13:25:53,NVDA,0.13459,0.397991,Bullish
,NVDA,2023-01-01 13:25:53,TSLA,0.502207,0.100516,Neutral
,NVDA,2023-01-01 15:44:55,GFS,0.040416,0.0,Neutral
,NVDA,2023-01-01 15:44:55,QCOM,0.040416,0.0,Neutral
,NVDA,2023-01-01 15:44:55,CRYPTO:BTC,0.040416,0.031464,Neutral
,NVDA,2023-01-01 15:44:55,SSNLF,0.040416,0.0,Neutral
,NVDA,2023-01-01 15:44:55,NVDA,0.040416,0.0,Neutral
,NVDA,2023-01-01 15:44:55,TXN,0.040416,0.0,Neutral
,NVDA,2023-01-02 02:15:00,NVDA,0.972608,-0.372039,Bearish
,NVDA,2023-01-02 02:47:00,NVDA,0.618922,-0.11494,Neutral
,NVDA,2023-01-02 07:05:00,NTDOF,0.114409,0.20114,Somewhat-Bullish
,NVDA,2023-01-02 07:05:00,NVDA,0.280938,0.093621,Neutral
,NVDA,2023-01-02 11:15:00,SSNLF,0.06623,0.171155,Somewhat-Bullish
